tsne_x,tsne_y,tsne_z
-6.9917674,4.24064,4.79412
2.10843,5.6339393,8.762224
-6.368184,9.570365,-1.1677974
-8.104978,7.508993,-3.3675575
-7.6495967,-1.9559602,5.4746275
8.535398,-5.471291,4.738379
-12.3885765,2.172717,1.9321338
3.4010324,-2.476923,9.5072565
3.489062,0.091220036,-9.205989
5.093105,8.350978,2.9691598
3.2946432,4.4121146,-8.240482
8.666774,0.121588305,5.5565677
-8.810695,1.6560291,-8.153361
6.266056,7.616732,-1.304983
1.1318365,4.757318,9.787585
7.631213,-3.2256927,-6.8680015
2.2972965,-1.9941909,9.879679
-2.327447,-10.177684,2.4501162
-9.107464,-5.314638,-3.1765273
7.6954584,4.100223,-4.621289
6.054426,-9.267392,1.2941434
-9.807504,-8.554571,1.1089057
5.1066256,5.8839674,-6.0394835
2.490896,4.0183845,10.578093
-5.5213823,-9.943947,2.1749861
-12.179749,0.42469338,2.8648736
0.74360335,2.5360835,10.792349
6.957782,-7.1545362,4.641296
-6.1858864,7.503268,-6.0914927
8.448675,1.8136432,-4.99009
5.5465946,-5.3459306,7.0119987
6.0776143,-4.9724483,6.957289
6.032334,-4.8593345,7.039422
-2.2159014,9.588253,-4.557447
-2.406482,9.473488,-0.5291061
10.00834,3.683147,-0.045767277
7.735517,-2.7566977,-6.9854293
-9.402955,-0.6136288,4.745225
5.716291,-5.3157244,6.9507413
-9.759782,1.485025,-7.0079575
-9.146899,3.7949317,-7.561125
-8.22125,5.3482103,-7.1535954
-10.335156,5.2853613,0.18803358
-9.737266,2.321289,-7.128136
-7.250882,-3.7841902,5.561377
-9.629472,1.4549209,-7.2174006
-8.598309,5.0679183,-6.984861
-7.611426,1.7391227,-9.018388
-2.820011,9.710871,-4.232144
4.174426,-5.40493,-7.2928863
-2.7742543,7.5508447,-7.872387
-10.74379,4.075558,2.536475
-4.482426,7.8203907,-6.9293284
-5.9273586,1.8209807,-9.461609
2.909934,4.765588,9.745526
-10.517502,-0.10218015,4.235117
-2.9030163,-8.881155,-3.189802
-8.415668,5.763736,2.9103332
9.052991,1.5734186,4.4735446
-8.05368,-10.096083,0.5639943
6.9999633,7.1274095,-1.2821599
8.315633,-7.907547,2.2914977
0.16058514,-3.834232,-7.6014166
-8.569411,-6.609566,3.6506288
-10.117425,-7.28914,1.5252503
-12.230856,-0.049005464,2.6024032
-3.084678,-9.920882,-1.9346446
-7.5592585,-10.167449,1.2162421
0.6423745,2.083159,10.819814
-2.219955,9.386127,-0.26793993
-9.657538,-8.769657,1.1490597
-5.839925,5.2473307,-8.569289
-10.73791,-4.2868137,-0.6683376
6.3897495,4.2020755,7.35888
-10.753305,-3.257846,1.6285617
-0.3842781,-5.892799,-6.2108116
-9.868735,-7.1984906,2.1297402
-2.8817904,-10.075151,-1.3620094
-9.483315,-9.066688,0.9644957
-5.32547,-9.098868,-3.1746294
-10.185141,5.451328,0.22889023
-6.90412,-10.200911,1.372981
-3.8059912,-6.4955535,-5.386511
6.9438405,-0.51213133,8.255491
-4.5828543,-7.023662,-4.888244
3.0627775,1.2059231,-9.24979
2.8913765,1.4620527,-9.207941
7.612577,2.6187427,6.819348
10.426808,2.3832283,-0.439783
10.4720955,2.2351987,-0.26397127
2.4687982,6.862082,-6.42239
3.0895462,-4.9045577,-7.4760056
4.4134793,8.743172,-0.4256631
-11.473878,-2.0627537,-0.1868106
6.265306,4.3099413,-6.6451306
2.2889142,4.5240784,10.188765
1.7442726,2.38707,11.109619
